std_ymd,event_date,auth_id,user_pseudo_id,event_name,is_anonymous,learn_lang,learn_lang_cnt,lang_code,app_version,platform,platform_version,device_category,continent,country,event_timestamp,event_timestamp_w_timezone,week_cd,screen_class,previous_screen_class,use_time_msec,purchase_type,product,create_date
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479686475000 ,1695512086475000 ,96,PathTab,CollectionQuiz,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479110737010 ,1695511510737010 ,96,HomeTab,null,6291,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479112436010 ,1695511512436010 ,96,MyTab,PathTab,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480069791030 ,1695512469791030 ,96,PathTab,null,2525,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479963157000 ,1695512363157000 ,96,PathTab,null,3587,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480151522020 ,1695512551522020 ,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479784449030 ,1695512184449030 ,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480103722000 ,1695512503722000 ,96,MyTab,null,3985,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479420437000 ,1695511820437000 ,96,HomeTab,null,2293,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479630565010 ,1695512030565010 ,96,CollectionQuiz,UIViewController,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480305783000 ,1695512705783000 ,96,CollectionQuiz,null,21456,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479779364020 ,1695512179364020 ,96,RCTModalHostViewController,UIViewController,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480020703020 ,1695512420703020 ,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479579810010 ,1695511979810010 ,96,PathTabPlayer,PathTab,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479141634030 ,1695511541634030 ,96,PathTab,null,2775,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479963157000 ,1695512363157000 ,96,ReviewTab,PathTab,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479532635000 ,1695511932635000 ,96,PathTab,CollectionQuiz,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480309641010 ,1695512709641010 ,96,PathTab,UIViewController,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479689778000 ,1695512089778000 ,96,PathTab,null,3303,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480311123010 ,1695512711123010 ,96,CollectionQuiz,PathTab,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479844244000 ,1695512244244000 ,96,PathTab,null,1374,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,splash_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479071313000 ,1695511471313000 ,96,Splash,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479834134050 ,1695512234134050 ,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480374197020 ,1695512774197020 ,96,StreakResult,null,1511,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479340100000 ,1695511740100000 ,96,MyTab,MyTabSetting,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479773381020 ,1695512173381020 ,96,RCTModalHostViewController,MyTab,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479280477000 ,1695511680477000 ,96,RCTModalHostViewController,null,555,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480374919020 ,1695512774919020 ,96,MyTab,PathTab,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479686476000 ,1695512086476000 ,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479761918010 ,1695512161918010 ,96,UIViewController,null,2121,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480116276010 ,1695512516276010 ,96,PathTab,null,1603,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479905938020 ,1695512305938020 ,96,UIViewController,RCTModalHostViewController,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,first_open,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479069654000 ,1695511469654000 ,96,UIViewController,null,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479967882010 ,1695512367882010 ,96,MyTab,null,4725,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479578258000 ,1695511978258000 ,96,PathTab,UIViewController,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480255639000 ,1695512655639000 ,96,PathTab,PathTabPlayer,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479626938000 ,1695512026938000 ,96,RCTModalHostViewController,PathTab,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479761918010 ,1695512161918010 ,96,RCTModalHostViewController,UIViewController,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480114672010 ,1695512514672010 ,96,PathTab,HomeTab,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479474235000 ,1695511874235000 ,96,PathTab,HomeTab,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479834133050 ,1695512234133050 ,96,CollectionQuiz,null,6344,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479073904000 ,1695511473904000 ,96,OnboardingFirst,null,2592,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480368190020 ,1695512768190020 ,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479085766000 ,1695511485766000 ,96,OnboardingLanguageSetting,null,6109,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479136620030 ,1695511536620030 ,96,PlusOnlyTab,PathTab,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479138859030 ,1695511538859030 ,96,PlusOnlyTab,null,2676,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480151520020 ,1695512551520020 ,96,PathTab,CollectionQuiz,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480067268030 ,1695512467268030 ,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479769965010 ,1695512169965010 ,96,UIViewController,null,6002,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479498377020 ,1695511898377020 ,96,SnackPlayer,null,17081,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479306586000 ,1695511706586000 ,96,UIViewController,RCTModalHostViewController,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479577585000 ,1695511977585000 ,96,UIViewController,RCTModalHostViewController,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479075829000 ,1695511475829000 ,96,OnboardingLanguageSetting,null,69,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479071311000 ,1695511471311000 ,96,UIViewController,null,1436,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479269117000 ,1695511669117000 ,96,SFAuthenticationViewController,null,12362,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479903622020 ,1695512303622020 ,96,PathTabPlayer,null,13178,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,splash_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479418144000 ,1695511818144000 ,96,Splash,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479471955000 ,1695511871955000 ,96,PathTab,null,1643,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479959569000 ,1695512359569000 ,96,PathTab,UIViewController,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480018710020 ,1695512418710020 ,96,PathTab,CollectionQuiz,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479470463000 ,1695511870463000 ,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479418183000 ,1695511818183000 ,96,HomeTab,Splash,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479967882010 ,1695512367882010 ,96,HomeTab,MyTab,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479888796010 ,1695512288796010 ,96,PathTab,PathTabPlayer,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479579810010 ,1695511979810010 ,96,PathTab,null,2226,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479626911000 ,1695512026911000 ,96,UIViewController,null,14745,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479279921000 ,1695511679921000 ,96,RCTModalHostViewController,UIViewController,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479576216000 ,1695511976216000 ,96,RCTModalHostViewController,PathTabPlayer,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479104445000 ,1695511504445000 ,96,OnboardingKoreanOptions,null,18678,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480144649020 ,1695512544649020 ,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479968746010 ,1695512368746010 ,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480067265030 ,1695512467265030 ,96,CollectionQuiz,null,46555,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479779363020 ,1695512179363020 ,96,UIViewController,null,4617,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479279921000 ,1695511679921000 ,96,UIViewController,null,1121,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479503667020 ,1695511903667020 ,96,UIViewController,null,3499,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479512766030 ,1695511912766030 ,96,UIViewController,RCTModalHostViewController,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479825802040 ,1695512225802040 ,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479306585000 ,1695511706585000 ,96,RCTModalHostViewController,null,2483,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479905937020 ,1695512305937020 ,96,RCTModalHostViewController,null,2315,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479827788040 ,1695512227788040 ,96,CollectionQuiz,PathTab,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479069654000 ,1695511469654000 ,96,UIViewController,null,1,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479474236000 ,1695511874236000 ,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479418143000 ,1695511818143000 ,96,Splash,MyTab,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479689778000 ,1695512089778000 ,96,CollectionQuiz,PathTab,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479755647000 ,1695512155647000 ,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479136182020 ,1695511536182020 ,96,MyTab,null,1666,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479474980010 ,1695511874980010 ,96,HomeTab,PathTab,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480305784000 ,1695512705784000 ,96,RCTModalHostViewController,CollectionQuiz,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479304486000 ,1695511704486000 ,96,RCTModalHostViewController,UIViewController,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479612166000 ,1695512012166000 ,96,RCTModalHostViewController,null,1276,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479503667020 ,1695511903667020 ,96,RCTModalHostViewController,UIViewController,null,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695480392352030 ,1695512792352030 ,96,ReviewTab,null,1934,null,null,2023-10-01
2023-09-23,20230923,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695479500167020 ,1695511900167020 ,96,RCTModalHostViewController,null,1789,null,null,2023-10-01
